QAS_File,Average Cosine,Highest Cosine,Median Cosine,Average Jaccard,Highest Jaccard,Median Jaccard
qas_67_table_5.txt,0.11057624246427859,0.1260147359580642,0.11057624246427859,0.14609053497942381,0.1481481481481481,0.14609053497942381
qas_67_table_7.txt,0.10709335436041342,0.1205948347728043,0.10709335436041342,0.1195286195286195,0.1212121212121212,0.1195286195286195
qas_67_table_6.txt,0.09846733479991622,0.1101373246363989,0.09846733479991622,0.14609053497942381,0.1481481481481481,0.14609053497942381
qas_67_table_8.txt,0.11040201708945074,0.1230169759862892,0.11040201708945074,0.10380116959064321,0.1052631578947368,0.10380116959064321
qas_67_table_9.txt,0.11656703080813763,0.1368897638651373,0.11656703080813763,0.20760233918128643,0.2105263157894736,0.20760233918128643
qas_27_table_5.txt,0.12046330375185943,0.1530086467220665,0.12046330375185943,0.1976166832174776,0.2105263157894736,0.1976166832174776
qas_27_table_4.txt,0.10555509284211918,0.1276660117152183,0.10555509284211918,0.1976166832174776,0.2105263157894736,0.1976166832174776
qas_27_table_3.txt,0.09247135797630497,0.1100542452915273,0.09247135797630497,0.1340970350404312,0.1428571428571428,0.1340970350404312
qas_27_table_8.txt,0.3131997919225671,0.3904531128499806,0.3131997919225671,0.8113207547169812,1.0,0.8113207547169812
qas_27_table_6.txt,0.23021855304344258,0.2925853058509699,0.23021855304344258,0.5363881401617251,0.5714285714285714,0.5363881401617251
qas_27_table_7.txt,0.11838983769607107,0.1545949155500069,0.11838983769607107,0.16324856439704674,0.1739130434782608,0.16324856439704674
qas_27_table_1.txt,0.09335942485256495,0.1169743264013738,0.09335942485256495,0.12515723270440243,0.1333333333333333,0.12515723270440243
qas_27_table_9.txt,0.08909577298767465,0.1106100175060696,0.08909577298767465,0.13906359189378054,0.1481481481481481,0.13906359189378054
qas_27_table_12.txt,0.0938804994399298,0.1177113735572161,0.0938804994399298,0.1564465408805031,0.1666666666666666,0.1564465408805031
qas_27_table_11.txt,0.0845557798713873,0.105319854479732,0.0845557798713873,0.1340970350404312,0.1428571428571428,0.1340970350404312
qas_27_table_10.txt,0.11768453253126485,0.1412662278977065,0.11768453253126485,0.2346698113207547,0.25,0.2346698113207547
qas_91_table_1.txt,0.08303556512186318,0.0968074320497235,0.08303556512186318,0.14029180695847362,0.1481481481481481,0.14029180695847362
qas_91_table_8.txt,0.08430625639525012,0.1000013401955297,0.08430625639525012,0.10822510822510814,0.1142857142857142,0.10822510822510814
qas_91_table_3.txt,0.12203183723965805,0.1411299821572226,0.12203183723965805,0.2525252525252525,0.2666666666666666,0.2525252525252525
qas_91_table_5.txt,0.22997378151979353,0.2662426491397908,0.22997378151979353,0.541125541125541,0.5714285714285714,0.541125541125541
qas_91_table_7.txt,0.32471682065999796,0.4575586264511233,0.32471682065999796,0.803030303030303,1.0,0.803030303030303
qas_91_table_2.txt,0.3088352155231294,0.3761763329867724,0.3088352155231294,0.803030303030303,1.0,0.803030303030303
qas_91_table_4.txt,0.3063673473595804,0.3880918774553893,0.3063673473595804,0.803030303030303,1.0,0.803030303030303
qas_63_table_6.txt,0.07173339731767815,0.0961779748146664,0.07173339731767815,0.09919028340080967,0.1052631578947368,0.09919028340080967
qas_63_table_5.txt,0.0723210452432451,0.0893607011200297,0.0723210452432451,0.08765652951699457,0.0930232558139534,0.08765652951699457
qas_63_table_2.txt,0.10610072733065053,0.1215286918878944,0.10610072733065053,0.13960113960113957,0.1481481481481481,0.13960113960113957
qas_63_table_1.txt,0.07218792930007648,0.0840999218284651,0.07218792930007648,0.06730769230769226,0.0714285714285714,0.06730769230769226
qas_63_table_4.txt,0.10078922404011077,0.1148017385250106,0.10078922404011077,0.1638795986622073,0.1739130434782608,0.1638795986622073
qas_63_table_3.txt,0.09964765317452821,0.1162315847550191,0.09964765317452821,0.13461538461538455,0.1428571428571428,0.13461538461538455
qas_5_table_5.txt,0.099418674133231,0.1185929598952242,0.099418674133231,0.15988779803646555,0.1739130434782608,0.15988779803646555
qas_5_table_1.txt,0.08365603921351315,0.094374588550752,0.08365603921351315,0.06686217008797651,0.0727272727272727,0.06686217008797651
qas_5_table_4.txt,0.10277086050911882,0.1235610324233236,0.10277086050911882,0.15988779803646555,0.1739130434782608,0.15988779803646555
qas_5_table_3.txt,0.13285937387714689,0.163574535150319,0.13285937387714689,0.1935483870967741,0.2105263157894736,0.1935483870967741
qas_28_table_6.txt,0.07247189596225849,0.0961215181227707,0.07247189596225849,0.1146953405017921,0.1290322580645161,0.1146953405017921
qas_28_table_7.txt,0.07233523371280699,0.0875869486939716,0.07233523371280699,0.07565011820330965,0.0851063829787234,0.07565011820330965
qas_28_table_10.txt,0.05785278400894572,0.0813704086697231,0.05785278400894572,0.08268733850129197,0.0930232558139534,0.08268733850129197
qas_28_table_12.txt,0.0964384673901923,0.1251927750596855,0.0964384673901923,0.15458937198067635,0.1739130434782608,0.15458937198067635
qas_28_table_11.txt,0.07708577248873695,0.1084217652971699,0.07708577248873695,0.15458937198067635,0.1739130434782608,0.15458937198067635
qas_28_table_3.txt,0.07188985125871918,0.088865761169162,0.07188985125871918,0.07256235827664394,0.0816326530612244,0.07256235827664394
